,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
9322,569985288992264192,negative,1.0,Customer Service Issue,0.3561,US Airways,,ElmiraBudMan,,0,@USAirways PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,,2015-02-23 14:20:57 -0800,Does it really matter,,1
9325,569984789798899712,positive,1.0,,,US Airways,,FahadHassan,,0,@USAirways THANK YOU for resolving the issue. On direct flight to sfo from @united,,2015-02-23 14:18:58 -0800,Washington D.C.,Eastern Time (US & Canada),1
9329,569983587572789248,negative,1.0,Customer Service Issue,1.0,US Airways,,acnewsguy,,0,@USAirways She was put on hold on that number for a loooooong time too.  No help. #lostandforgotten,,2015-02-23 14:14:11 -0800,"New Haven, CT",Mountain Time (US & Canada),1
9330,569982742198251520,negative,1.0,Late Flight,1.0,US Airways,,amy_lombard,,1,@USAirways I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,,2015-02-23 14:10:50 -0800,"Brooklyn, NY",Eastern Time (US & Canada),1
9331,569981026598043648,neutral,1.0,,,US Airways,,FahadHassan,,0,@USAirways direct flights to SFO leaving from same airport with @VirginAmerica and @united - can you please put me on one of those?,,2015-02-23 14:04:01 -0800,Washington D.C.,Eastern Time (US & Canada),1
9338,569976848786034688,negative,1.0,Flight Booking Problems,0.6912,US Airways,,joshahamilton,,0,@USAirways I have to fly back to Charlotte out of a different airport. You guys are not very flexible like other airlines.,,2015-02-23 13:47:25 -0800,Cali native now in Charlotte,Quito,1
9340,569975515974656000,positive,1.0,,,US Airways,,laxer1215,,0,@USAirways 4 great flights with no delays! Thank you!,,2015-02-23 13:42:07 -0800,,,1
9342,569973204263034880,negative,1.0,Flight Booking Problems,0.6858,US Airways,,ashtongr8z,,0,@USAirways Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.,,2015-02-23 13:32:56 -0800,,Alaska,1
9346,569972250385862656,negative,1.0,Lost Luggage,0.6723,US Airways,,ElmiraBudMan,,0,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,,2015-02-23 13:29:08 -0800,Does it really matter,,1
9347,569971550008573953,negative,1.0,Can't Tell,0.6289,US Airways,,Andyba25,,0,@USAirways I will never fly @USAirways again,,2015-02-23 13:26:21 -0800,South,,1
9351,569970977368645632,negative,1.0,Late Flight,1.0,US Airways,,suetrio,,0,@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.,,2015-02-23 13:24:05 -0800,,,1
9353,569970659297792000,positive,0.6354,,,US Airways,,Jabis4,,0,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,,2015-02-23 13:22:49 -0800,VT,Eastern Time (US & Canada),1
9361,569969506740674560,neutral,1.0,,,US Airways,,NotClayManship,,0,"@USAirways Am I allowed to carry on a suit bag and carry on bag? My suit bag will hang like a jacket would. It is soft sided, 48""",,2015-02-23 13:18:14 -0800,Indianapolis,Quito,1
9363,569969218306904067,negative,1.0,Flight Attendant Complaints,0.6632,US Airways,,smaguire2,,0,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,,2015-02-23 13:17:05 -0800,,Atlantic Time (Canada),1
9365,569969045946175490,negative,1.0,Lost Luggage,1.0,US Airways,,Taryn_Sunstrom,,0,@USAirways what happens if it isn't located,,2015-02-23 13:16:24 -0800,The Shire,Atlantic Time (Canada),1
9367,569968799576924160,neutral,0.6922,,0.0,US Airways,,charmellemaria,,0,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?,,2015-02-23 13:15:25 -0800,"mclean, va",,1
9368,569968609440563201,negative,1.0,Cancelled Flight,1.0,US Airways,,ElmiraBudMan,,0,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time,,2015-02-23 13:14:40 -0800,Does it really matter,,1
9372,569967469135142914,negative,1.0,Late Flight,0.3681,US Airways,,ElmiraBudMan,,0,@USAirways you idiots kept an on time plane on the Tarmac for over an hour forcing us to not be there 10 minutes before.,,2015-02-23 13:10:08 -0800,Does it really matter,,1
9374,569966073304522752,neutral,1.0,,,US Airways,,putajerseyon,,0,@USAirways following you now,,2015-02-23 13:04:35 -0800,,Eastern Time (US & Canada),1
9378,569962709057298432,positive,0.6989,,0.0,US Airways,,ShawnHFoster,,0,@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed,,2015-02-23 12:51:13 -0800,,Central Time (US & Canada),1
9379,569961481455976449,neutral,0.6894,,0.0,US Airways,,charmellemaria,,0,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?","[38.95804042, -77.26190063]",2015-02-23 12:46:21 -0800,"mclean, va",,1
9380,569961117235191809,negative,0.6863,Flight Booking Problems,0.3493,US Airways,,Danye33,,0,@USAirways I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,,2015-02-23 12:44:54 -0800,,Eastern Time (US & Canada),1
9381,569961070519050240,negative,1.0,Late Flight,1.0,US Airways,,Jabis4,,0,@USAirways 1-2! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!,,2015-02-23 12:44:43 -0800,VT,Eastern Time (US & Canada),1
9382,569960904852312064,negative,1.0,Customer Service Issue,1.0,US Airways,,ElmiraBudMan,,0,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,,2015-02-23 12:44:03 -0800,Does it really matter,,1
9383,569960704717008896,negative,1.0,Lost Luggage,0.6494,US Airways,,Taryn_Sunstrom,,0,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,,2015-02-23 12:43:16 -0800,The Shire,Atlantic Time (Canada),1
9386,569959975566467072,negative,1.0,Customer Service Issue,1.0,US Airways,,ElmiraBudMan,,0,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,,2015-02-23 12:40:22 -0800,Does it really matter,,1
9392,569957315568394242,negative,1.0,Can't Tell,0.6774,US Airways,,josebenegas,,0,@USAirways too Late Flight.,,2015-02-23 12:29:47 -0800,,Buenos Aires,1
9394,569956147433574401,positive,0.6774,,0.0,US Airways,,redcat255,,0,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),,2015-02-23 12:25:09 -0800,,Eastern Time (US & Canada),1
9398,569950785859145728,neutral,1.0,,,US Airways,,DanielleWaugh,,0,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",2015-02-23 12:03:51 -0800,"Portland, Maine",Eastern Time (US & Canada),1
9408,569947033857069057,neutral,0.6582,,0.0,US Airways,,AnnaIntheCity,,0,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,,2015-02-23 11:48:56 -0800,Northern Virginia,Eastern Time (US & Canada),1
9409,569947001456070656,negative,1.0,Customer Service Issue,1.0,US Airways,,_leekinney,,0,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,,2015-02-23 11:48:48 -0800,"Philadelphia, PA",Quito,1
9412,569945501166133248,neutral,0.7015,,0.0,US Airways,,thomashoward88,,0,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)",,2015-02-23 11:42:51 -0800,,,1
9414,569945085158264832,negative,0.6632,Can't Tell,0.3368,US Airways,,thomashoward88,,0,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?",,2015-02-23 11:41:12 -0800,,,1
9416,569944514137362432,negative,1.0,Bad Flight,1.0,US Airways,,thomashoward88,,0,"@USAirways US 728 then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.",,2015-02-23 11:38:55 -0800,,,1
9417,569944182011379712,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,thomashoward88,,0,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",,2015-02-23 11:37:36 -0800,,,1
9419,569943774253621248,negative,1.0,Bad Flight,0.684,US Airways,,ac_choplick,,0,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,,2015-02-23 11:35:59 -0800,,Hawaii,1
9423,569943090766721024,neutral,0.6729,,0.0,US Airways,,thomashoward88,,0,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,,2015-02-23 11:33:16 -0800,,,1
9425,569942569951600640,negative,1.0,Bad Flight,0.3499,US Airways,,Bachelorsaurus,,0,"@USAirways take a look at 1715. All F seats filled, so someone upgraded their friend instead of following rules.",,2015-02-23 11:31:12 -0800,"Arlington, VA",Quito,1
9427,569941050002972672,negative,1.0,Customer Service Issue,1.0,US Airways,,MediatorTerry,,0,@USAirways So you understand why I'm resorting to Twitter: No help available at  gate while this occurred or by phone afterward.,,2015-02-23 11:25:09 -0800,,,1
9428,569940989403635712,negative,1.0,Late Flight,1.0,US Airways,,EmmaJLogue,,0,@USAirways going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,,2015-02-23 11:24:55 -0800,,Eastern Time (US & Canada),1
9430,569940462678749186,negative,0.7128,Late Flight,0.7128,US Airways,,EmmaJLogue,,0,"@USAirways what's the deal with flight 5268 from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?",,2015-02-23 11:22:49 -0800,,Eastern Time (US & Canada),1
9434,569938945871626240,negative,1.0,Lost Luggage,1.0,US Airways,,putajerseyon,,0,@usairways hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,,2015-02-23 11:16:48 -0800,,Eastern Time (US & Canada),1
9436,569938672935546880,negative,1.0,Cancelled Flight,0.3491,US Airways,,KyleHanagami,,0,@USAirways is charging me $200 to NOT take my flight. Lol. That is the last time I fly with them.,,2015-02-23 11:15:43 -0800,"Los Angeles, CA",Pacific Time (US & Canada),1
9437,569938487920566272,negative,1.0,Lost Luggage,0.6528,US Airways,,johnhughesrocks,,0,@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,,2015-02-23 11:14:59 -0800,,,1
9438,569938470589718528,negative,0.6615,Bad Flight,0.3409,US Airways,,DanKolbet,,0,"@usairways Row 16, flight 634 today if you're looking for specifics! I can run to Home Depot for the WD40 you if you need.",,2015-02-23 11:14:54 -0800,"Spokane, Washington",Pacific Time (US & Canada),1
9439,569938119060955136,negative,1.0,Late Flight,0.6617,US Airways,,DanKolbet,,0,@USAirways seriously buy some WD40 for A319 operating flight 634 from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,,2015-02-23 11:13:31 -0800,"Spokane, Washington",Pacific Time (US & Canada),1
9440,569937457837273088,negative,0.6667,Can't Tell,0.6667,US Airways,,FaknilO,,0,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.","[33.43588637, -111.99965664]",2015-02-23 11:10:53 -0800,New Mexico,Mountain Time (US & Canada),1
9449,569932287380467712,negative,1.0,Customer Service Issue,1.0,US Airways,,FahadHassan,,0,@USAirways now on hold with customer care.  Wonder if someone will pick up the phone before 5pm.,,2015-02-23 10:50:20 -0800,Washington D.C.,Eastern Time (US & Canada),1
9452,569930292024221696,negative,1.0,Late Flight,1.0,US Airways,,RuthieSeale,,0,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.,,2015-02-23 10:42:25 -0800,Aldie va,,1
9459,569926031542345728,negative,1.0,Customer Service Issue,0.6598,US Airways,,marvinatorsb,,0,"@USAirways booked flight 1mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service",,2015-02-23 10:25:29 -0800,,,1
9473,569917765676601344,negative,1.0,Customer Service Issue,0.6809,US Airways,,jonbrownmusic,,0,@USAirways Who intentionally buys a flight with a 10 hour layover?  And what kind of airline would charge $200 to fix it? Wow... #usairways,,2015-02-23 09:52:38 -0800,New Orleans,,1
9474,569917692758630400,negative,1.0,Customer Service Issue,1.0,US Airways,,UrbanPranaYoga,,0,@USAirways how do I get a hold of customer service? I've called multiple times &amp; have been on hold for 30+ mins only to have to hang up,,2015-02-23 09:52:21 -0800,"Pittsburgh, PA",,1
9481,569911231705944064,negative,1.0,Customer Service Issue,0.6596,US Airways,,Debbie_GBennett,,0,@USAirways @jhughes1025 grrrrrrrr. Couldn't book a flight via calling either :(,,2015-02-23 09:26:40 -0800,Indianapolis,Indiana (East),1
9488,569909641129402368,negative,1.0,Customer Service Issue,1.0,US Airways,,bcruz1028,,0,@USAirways When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,,2015-02-23 09:20:21 -0800,,,1
9492,569908781720702976,negative,0.6427,Customer Service Issue,0.6427,US Airways,,lulainlife,,0,@USAirways I'm unable to check in for flight 2119 BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,,2015-02-23 09:16:56 -0800,"Washington, DC",Eastern Time (US & Canada),1
9498,569905773276307457,negative,1.0,Lost Luggage,0.6735,US Airways,,acnewsguy,,0,@USAirways Another dead end.  They only handle AA L&amp;F.  They gave me the same failed # I already had. 610-362-7498(99) VM full.  #lost,,2015-02-23 09:04:59 -0800,"New Haven, CT",Mountain Time (US & Canada),1
9501,569903725449322496,neutral,0.6838,,,US Airways,,HutchinsJim,,0,"@USAirways @HutchinsJim Yes, I made the flight and got my workout in too.",,2015-02-23 08:56:51 -0800,"Carmel, IN",Atlantic Time (Canada),1
9510,569898346036404224,negative,0.6739,Customer Service Issue,0.6739,US Airways,,TheRealChrisCin,,0,"@USAirways I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",,2015-02-23 08:35:28 -0800,"Richmond, VA",Central Time (US & Canada),1
9512,569897573294743552,positive,1.0,,,US Airways,,steve_muns,,0,@USAirways FYI your customer service rep Carol is an absolute delight. So pleasant to with with and rebooked me in lightning speed! Thanks!,,2015-02-23 08:32:24 -0800,"Washington, DC",Eastern Time (US & Canada),1
9513,569896616322334720,negative,1.0,Customer Service Issue,1.0,US Airways,,hannah_rose22,,0,"@USAirways is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls",,2015-02-23 08:28:36 -0800,Colorado ,Mountain Time (US & Canada),1
9519,569894295953645568,negative,1.0,Late Flight,0.3407,US Airways,,fcutitta,,0,@USAirways Pilot pleads to let boarding begin for full flight #1937 while waiting for 4th flight attendant. Denied by mission control. Grrrr,"[35.21843964, -80.94253029]",2015-02-23 08:19:22 -0800,"Wayland, MA USA",Eastern Time (US & Canada),1
9524,569892553690124288,positive,1.0,,,US Airways,,AraeB,,0,@USAirways DOMINICK L. at La Guardia airport NYC gives the absolute best customer service! Thanku! Checking in made easy!,,2015-02-23 08:12:27 -0800,east coast,,1
9525,569892413235294208,negative,1.0,Customer Service Issue,0.6526,US Airways,,tannapistolis,,0,@USAirways congrats on treating your customers the worst way possible. I know plenty of other ppl who have had horrible experience w you too,,2015-02-23 08:11:54 -0800,,Eastern Time (US & Canada),1
