tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5.69927E+17,positive,0.6634,,,Delta,,itsbae__,,0,“@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jS” YASSS JetBlue ! Tell them !,"[26.37067479, -80.10215823]",23-02-2015 10:27,561 ✈️ da globe,Quito,0
5.69926E+17,neutral,1,,,Delta,,stro_b,,0,@JetBlue woof.,,23-02-2015 10:23,Austin,Central Time (US & Canada),0
5.69925E+17,neutral,1,,,Delta,,macchiatoxblend,,1,“@JetBlue: Our fleet's on fleek. http://t.co/2UaICFJRmS” no way,,23-02-2015 10:22,SoCalifornian in OH,,0
5.69925E+17,neutral,1,,,Delta,,bjfrazier32,,0,“@JetBlue: Our fleet's on fleek. http://t.co/PULp4i0w96” smh,,23-02-2015 10:21,the road less traveled. ,Eastern Time (US & Canada),0
5.69925E+17,negative,1,Can't Tell,1,Delta,,Runway1R,,0,@JetBlue no. Please stop.,,23-02-2015 10:20,"Home: IAD, College: JFK",,0
5.69924E+17,neutral,0.6848,,0,Delta,,Swoosh163,,0,😩😩😩“@JetBlue: Our fleet's on fleek. http://t.co/BBHTlZgH2C”,,23-02-2015 10:18,,Quito,0
5.69924E+17,negative,0.6691,Can't Tell,0.3399,Delta,,Kimberlee3000,,0,Haha! @JetBlue: Our fleet's on fleek. http://t.co/KmaNLdQbh4”,,23-02-2015 10:17,"Orange County, Ca.",Pacific Time (US & Canada),0
5.69924E+17,positive,1,,,Delta,,M7SONIC,,0,@JetBlue Looking cool,,23-02-2015 10:16,Queens New York City,Eastern Time (US & Canada),0
5.69921E+17,neutral,1,,,Delta,,BritishAirNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/IMVMpnQXAI,,23-02-2015 10:04,UK,Sydney,0
5.69914E+17,negative,1,Can't Tell,0.3408,Delta,,bostongarden,,0,"@JetBlue For one way, not letting me select TO city....strange...and now some fairs look ""normal"" ????",,23-02-2015 09:36,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),0
5.69906E+17,neutral,1,,,Delta,,bostongarden,,0,"@JetBlue Indeed. I don't know what's going on in Pittsburgh that weekend, but, it's drawing a crowd via JetBlue!",,23-02-2015 09:07,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),0
5.69905E+17,positive,0.6701,,0,Delta,,JamesMSama,,0,"@JetBlue good to know, thanks so much!",,23-02-2015 09:00,"Boston, MA.",Eastern Time (US & Canada),0
5.69901E+17,neutral,1,,,Delta,,Balhajji,,0,@JetBlue HE is a lap infant (4 mons old),,23-02-2015 08:47,USA,,0
5.69894E+17,negative,1,Flight Booking Problems,0.6733,Delta,,bostongarden,,0,"@JetBlue All correct for rates Boston to Pittsburgh wknd March 14? Rates all of a sudden took off! Made plans, came back to buy &amp; surprised.",,23-02-2015 08:18,"Boston, Austin, Kansas City ",Eastern Time (US & Canada),0
5.6989E+17,neutral,0.6291,,0,Delta,,MuttMedia,,0,@JetBlue I would like the actual email address so I can follow up. thank you.,,23-02-2015 08:02,"Muttontown, NY",Eastern Time (US & Canada),0
5.69889E+17,negative,0.6959,Customer Service Issue,0.6959,Delta,,MuttMedia,,0,"@JetBlue Thank you, but that isn't really responding to my request, is it? You are sending me into a generic environment on your site.",,23-02-2015 07:58,"Muttontown, NY",Eastern Time (US & Canada),0
5.69888E+17,neutral,0.6739,,,Delta,,lizStonewriter,,0,"@JetBlue I know there's no actual 'mile high' club, but surely there's something I can join ;-)",,23-02-2015 07:55,,,0
5.69888E+17,neutral,1,,,Delta,,maite_rodrgz,,0,@JetBlue hello! my husband bought us a trip last night &amp; just noticed my last name is misspelled! What can I do? Thanks!,,23-02-2015 07:54,Puerto Rico,Hawaii,0
5.69886E+17,negative,0.6565,Customer Service Issue,0.6565,Delta,,MuttMedia,,0,"@JetBlue I would like to communicate directly with a ""Customer Experience"" executive. Does Joanna Geraghty have an email address?",,23-02-2015 07:45,"Muttontown, NY",Eastern Time (US & Canada),0
5.69854E+17,negative,1,Late Flight,1,Delta,,SL_024,,0,@JetBlue no I asked. Either way it doesn't make the flight less delayed.,,23-02-2015 05:40,,Eastern Time (US & Canada),0
5.69852E+17,positive,1,,,Delta,,_PauLiNHa9,,0,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!,,23-02-2015 05:30,,,0
5.69848E+17,negative,1,Late Flight,1,Delta,,SL_024,,0,@JetBlue shocker my flight delayed an hour. Thanks for reminding me why I switched to delta.,,23-02-2015 05:14,,Eastern Time (US & Canada),0
5.69847E+17,negative,0.6696,Flight Attendant Complaints,0.6696,Delta,,ManuelNT,,0,"@jetblue as courtesy to Mosaic members or anyone, a request for water should be attended promptly. Daniel in flight 1557, should know better","[26.0713458, -80.146874]",23-02-2015 05:11,,Eastern Time (US & Canada),0
5.69844E+17,neutral,0.6699,,0,Delta,,RobertPiacente,,0,"@JetBlue no one yet but some, fl 8162","[13.07761455, -59.60542973]",23-02-2015 04:59,"Long Island, NY",Eastern Time (US & Canada),0
5.69836E+17,positive,1,,,Delta,,globalwriter1,,0,"@JetBlue Thanks JB. Actually, As a birder I love them too. They just need to be outside. It shouldn't be too hard to trap and move them.",,23-02-2015 04:28,"40.41,-73.19",Eastern Time (US & Canada),0
5.69831E+17,negative,0.6749,Can't Tell,0.353,Delta,,S_RSnyder,,0,"@JetBlue Rats, that's a bummer!",,23-02-2015 04:07,,Eastern Time (US & Canada),0
5.69786E+17,neutral,0.6898,,,Delta,,chuxtapose,,0,"Happy for SFO, but hopefully you'll add PDX soon “@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",,23-02-2015 01:10,Las Vegas,Pacific Time (US & Canada),0
5.69775E+17,positive,1,,,Delta,,RosAnneZ111,,0,"@JetBlue flight from JFK-SFO was pure awesomeness. Mint Class and Tim our attendant was the best! Other airlines, take notes!",,23-02-2015 00:25,California,Arizona,0
5.69736E+17,positive,1,,,Delta,,mccormack_sean,,0,@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8,,22-02-2015 21:52,New York,Eastern Time (US & Canada),0
5.6973E+17,negative,0.7053,Late Flight,0.3684,Delta,,castellarin1126,,0,@jetblue Vegas desk said JFK connect would b held 4 us and 26 others on our plane now staff at JFK says weather was problem. #epicfail,,22-02-2015 21:25,,,0
5.69717E+17,negative,1,Flight Attendant Complaints,0.6312,Delta,,BubbaLucius,,0,"@JetBlue 2 words: ""staff training."" What a joke-",,22-02-2015 20:34,OP NY,,0
5.69713E+17,neutral,0.6836,,0,Delta,,jabeblanchard,,0,"@JetBlue sorry, should have specified I meant ground traffic trying to get into the terminal","[40.64682076, -73.7823236]",22-02-2015 20:19,Right Coast,Eastern Time (US & Canada),0
5.69712E+17,negative,0.6444,Flight Attendant Complaints,0.3333,Delta,,jabeblanchard,,0,@JetBlue any idea what's going on at terminal five at JFK? Seems to be zero traffic movement,"[40.64485766, -73.78737261]",22-02-2015 20:14,Right Coast,Eastern Time (US & Canada),0
5.69705E+17,negative,1,Late Flight,1,Delta,,WeChiefMusic,,0,@JetBlue over 2 hour delay going from NYC to Denver! Come on man!,,22-02-2015 19:45,Planet Brooklyn,Atlantic Time (Canada),0
5.69699E+17,negative,0.6458,Late Flight,0.6458,Delta,,jabeblanchard,,0,@JetBlue 👍. I think I'll come take a nap at the terminal.  ;),"[40.85036847, -74.42575912]",22-02-2015 19:21,Right Coast,Eastern Time (US & Canada),0
5.6969E+17,neutral,0.6701,,,Delta,,leighericam,,0,@JetBlue you just tight that you're #59 on the world's best airlines list &amp; @VirginAtlantic is ranked higher! @VirginAtlantic here I come!,,22-02-2015 18:48,NYC | NOLA  ,,0
5.69686E+17,negative,0.6652,Can't Tell,0.6652,Delta,,charlotteparler,,0,@JetBlue Can you take @Cosmopolitan off your blacklist... trying to work :(,,22-02-2015 18:30,Brooklyn NY.,Central Time (US & Canada),0
5.69684E+17,neutral,1,,,Delta,,coolman13355,,0,"@JetBlue okay so anything using contactless EMV should work, just your internal testing and training is currently Apple Pay specific?",,22-02-2015 18:22,Texas,Central Time (US & Canada),0
5.69682E+17,negative,1,Can't Tell,0.6667,Delta,,leighericam,,0,"@JetBlue even tho the extra 5 lbs are still going on the plane, just as a carry on. Where is the sense? What do you say to fat people?",,22-02-2015 18:16,NYC | NOLA  ,,0
5.69679E+17,negative,1,Can't Tell,0.7127,Delta,,leighericam,,0,@JetBlue are yall going bankrupt or is inflation just really bad these days? You went from $50 to $120 for overweight fees! Outrageous,,22-02-2015 18:04,NYC | NOLA  ,,0
5.69674E+17,negative,1,Can't Tell,0.3444,Delta,,cbogie,,0,@JetBlue by far the worst airline in terms of service at jfk.,"[40.64602261, -73.7762935]",22-02-2015 17:45,indoors,Pacific Time (US & Canada),0
5.69672E+17,neutral,0.6713,,0,Delta,,Tee_peterson,,0,"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",,22-02-2015 17:37,Canadian planted in USA,,0
5.69672E+17,positive,1,,,Delta,,Penguins_66,,0,@JetBlue Thanks!  I made it 😃,,22-02-2015 17:36,,Central Time (US & Canada),0
5.69672E+17,negative,1,Flight Attendant Complaints,0.3477,Delta,,SaulFernandezS,,0,"@JetBlue after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. Incredible!",,22-02-2015 17:35,,Santiago,0
5.69671E+17,negative,1,Customer Service Issue,0.6699,Delta,,malbeckford,,1,"@JetBlue @julesdameron ""Considering?"" #Accessibility is an absolute MUST! #Equality",,22-02-2015 17:33,,,0
5.69671E+17,negative,0.6724,Cancelled Flight,0.3492,Delta,,joshmirm,,0,".@JetBlue ooookay @ABC that's silly of you. guess we're ""watching"" the oscars purely on Twitter reactions tonight. #oscars",,22-02-2015 17:31,Brooklyn,Central Time (US & Canada),0
5.69669E+17,negative,1,longlines,0.3444,Delta,,SaulFernandezS,,0,@jetblue I'm dissapointed in the way paseengers on flight 0510 in Santo Domingo have been treated. 9hrs to board the plane and no info given,,22-02-2015 17:22,,Santiago,0
5.69668E+17,negative,1,Lost Luggage,1,Delta,,TomNaro,,0,@JetBlue  I did.  They have no idea where it is.,,22-02-2015 17:18,,,0
5.69667E+17,negative,1,Can't Tell,0.3724,Delta,,Penguins_66,,0,@JetBlue thanks but still annoying. Especially if I miss my flight. 😉 Can I tweet at the TSA??,,22-02-2015 17:15,,Central Time (US & Canada),0
5.69663E+17,negative,1,Can't Tell,0.6891,Delta,,davisesq212,,0,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,,22-02-2015 16:58,New York City,Eastern Time (US & Canada),0
5.69661E+17,negative,1,Customer Service Issue,1,Delta,,aaronkinnari,,0,@JetBlue I'm going to write a post on @Medium about the experience. Your customer service has tanked. #JetBlue,,22-02-2015 16:52,Gotham,Quito,0
5.6966E+17,negative,0.6491,Customer Service Issue,0.6491,Delta,,aaronkinnari,,0,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",,22-02-2015 16:46,Gotham,Quito,0
5.69643E+17,positive,1,,,Delta,,raybomurphy,,0,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,,22-02-2015 15:39,,,0
5.69637E+17,negative,1,Customer Service Issue,1,Delta,,Crimson_Zombie,,0,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.","[40.6466862, -73.7769539]",22-02-2015 15:16,Chicago,,0
5.69635E+17,negative,0.6599,Customer Service Issue,0.3515,Delta,,SibleyStepsOut,,0,"FYI, @JetBlue: The last email response - ""we undrstnd this wasnt best 4 you"" -but hope 2 wlcm u back onbrd N the future...   nice touch. lol",,22-02-2015 15:07,Washington DC Metro,Eastern Time (US & Canada),0
5.69634E+17,positive,0.6711,,,Delta,,Tom_Constantin,,0,@JetBlue thanks for answering my questions!,,22-02-2015 15:03,3Ø4 ,Quito,0
5.6963E+17,positive,0.3715,,0,Delta,,rambinasaurus,,0,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,,22-02-2015 14:50,,Atlantic Time (Canada),0
5.6963E+17,neutral,1,,,Delta,,tomdalynh,,0,@JetBlue Think about it...boarding to a chill untz untz untz....like this http://t.co/lj2lARivE0...,,22-02-2015 14:49,Greater Boston Area,Eastern Time (US & Canada),0
5.69629E+17,negative,1,Late Flight,1,Delta,,BillChurchMedia,,0,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,,22-02-2015 14:44,"Sarasota, FL",Pacific Time (US & Canada),0
5.69628E+17,negative,0.7025,Can't Tell,0.3702,Delta,,Crimson_Zombie,,0,"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated.",,22-02-2015 14:41,Chicago,,0
5.69628E+17,negative,1,Lost Luggage,0.6659,Delta,,ericnax,,0,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",,22-02-2015 14:40,,Eastern Time (US & Canada),0
5.69628E+17,neutral,0.6591,,0,Delta,,Tom_Constantin,,0,@JetBlue Pittsburgh,,22-02-2015 14:39,3Ø4 ,Quito,0
5.69626E+17,neutral,0.663,,,Delta,,rambinasaurus,,0,@JetBlue flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,,22-02-2015 14:31,,Atlantic Time (Canada),0
5.69623E+17,negative,1,Flight Attendant Complaints,1,Delta,,ThatJasonEaton,,0,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw,,22-02-2015 14:22,,,0
5.69623E+17,negative,1,Flight Attendant Complaints,0.3505,Delta,,ThatJasonEaton,,0,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,,22-02-2015 14:20,,,0
5.69623E+17,negative,0.688,Can't Tell,0.688,Delta,,Crimson_Zombie,,0,"@JetBlue Usually I have such a great experience with you guys? Very, very unhappy with you right now.",,22-02-2015 14:19,Chicago,,0
5.69622E+17,negative,1,Late Flight,1,Delta,,gpsomo,,0,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",,22-02-2015 14:16,New York,,0
5.6962E+17,neutral,0.3568,,0,Delta,,jabeblanchard,,0,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",,22-02-2015 14:09,Right Coast,Eastern Time (US & Canada),0
5.69618E+17,neutral,0.6427,,,Delta,,ChrisDonahoe,,0,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),,22-02-2015 14:02,"Washington, D.C.",Quito,0
5.69616E+17,negative,1,Customer Service Issue,1,Delta,,BernardLeCroix,,0,@JetBlue You also promised to change my wife's name on the account and it is also not done.  WTF?,,22-02-2015 13:52,"Providence, RI",Eastern Time (US & Canada),0
5.69616E+17,negative,1,Customer Service Issue,0.6495,Delta,,BernardLeCroix,,0,@JetBlue You guys really suck! I just spent 40 minutes on the phone linking my credits to my account.  They are still NOT there! 1/2,,22-02-2015 13:52,"Providence, RI",Eastern Time (US & Canada),0
5.69586E+17,positive,0.6634,,,Delta,,canolibean,,0,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,,22-02-2015 11:55,the burg nj,,0
5.69581E+17,positive,1,,,Delta,,BFarraye,,0,@JetBlue you guys rock!,,22-02-2015 11:34,NYC,Quito,0
5.69577E+17,neutral,0.6529,,,Delta,,PumaSF,,0,@JetBlue of course I am!!✈️,,22-02-2015 11:18,San Francisco,Pacific Time (US & Canada),0
5.69572E+17,negative,0.6736,Late Flight,0.6736,Delta,,yogadeals,,0,@JetBlue I'm over that honestly just would like to get going on the journey.,,22-02-2015 10:58,nyc,Mountain Time (US & Canada),0
5.69572E+17,negative,1,Late Flight,1,Delta,,BillChurchMedia,,0,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",,22-02-2015 10:57,"Sarasota, FL",Pacific Time (US & Canada),0
5.69569E+17,negative,1,Bad Flight,0.66,Delta,,yogadeals,,0,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,,22-02-2015 10:46,nyc,Mountain Time (US & Canada),0
5.69563E+17,negative,1,Customer Service Issue,0.3694,Delta,,arthurhasher,,0,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,,22-02-2015 10:22,Long Island - Arizona ,,0
5.6956E+17,negative,1,Late Flight,0.3386,Delta,,Worldtravelure,,0,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!","[40.64646912, -73.79133606]",22-02-2015 10:10,"New York, New York",Eastern Time (US & Canada),0
5.69541E+17,negative,1,Can't Tell,0.6601,Delta,,BluTapes,,0,@JetBlue letting me down in San Fran. No Media rate? What's the deal? Looks like this is the last time I fly anywhere with you.,,22-02-2015 08:56,Boston,Eastern Time (US & Canada),0
5.6954E+17,negative,1,Customer Service Issue,0.6517,Delta,,jackburke,,0,"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",,22-02-2015 08:50,austin,Eastern Time (US & Canada),0
5.69536E+17,negative,0.6596,Can't Tell,0.6596,Delta,,emptynester25,,0,"@JetBlue where is the ""award winning service""?",,22-02-2015 08:34,,,0
5.69535E+17,negative,1,Customer Service Issue,0.6733,Delta,,jackburke,,0,@JetBlue u guys have 2b kidding. No help anywhere. 5 hour delays? Still no answers. Bad cust service. #idlovetoask http://t.co/DPX3yoGTEj,,22-02-2015 08:31,austin,Eastern Time (US & Canada),0
5.69533E+17,positive,1,,,Delta,,MarcPBerger,,0,@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG,,22-02-2015 08:24,"Florham Park, NJ",Eastern Time (US & Canada),0
5.69532E+17,neutral,0.6696,,0,Delta,,emptynester25,,0,@JetBlue any idea when the flight will actually take off?,,22-02-2015 08:18,,,0
5.69529E+17,negative,1,Late Flight,1,Delta,,DPBakes,,0,@JetBlue don't think any1 rly knows what's goin on. supposed 2 leave at 8:30a then 9a then 9:30a then 10a then 11a then 11:30a. Now 12,,22-02-2015 08:07,,Pacific Time (US & Canada),0
5.69527E+17,negative,1,Late Flight,0.6461,Delta,,TheGeoffHunt,,0,@JetBlue #489. Flight #589 is departing before we even board,,22-02-2015 07:58,Washington D.C.,Atlantic Time (Canada),0
5.69526E+17,negative,1,Flight Attendant Complaints,1,Delta,,calvinsavanna,,0,"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",,22-02-2015 07:57,"Naples, FL, Boston, MA",,0
5.69526E+17,neutral,0.6598,,0,Delta,,emptynester25,,0,@JetBlue flight16?,,22-02-2015 07:55,,,0
5.69515E+17,neutral,0.3437,,0,Delta,,cshells4,,0,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,,22-02-2015 07:11,Connecticut,,0
5.69514E+17,neutral,1,,,Delta,,antbronxnyc,,0,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,,22-02-2015 07:08,,,0
5.69512E+17,negative,0.6477,Late Flight,0.6477,Delta,,candygrrl2001,,0,"@JetBlue  hmmm it says im following you. We just got de-iced, but still haning around for the runway to clear..",,22-02-2015 06:59,,,0
